sent_index,sent_txt,pos_seq,metaphor_seq,genre
b1g-fragment02_1421,"In principle , it is then possible to compare such doses with epidemiological data , once again indicating a link from a hazard event to assessment of health outcomes .","['ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
cb5-fragment02_3274,Ruth asked .,"['PROPN', 'VERB', 'PUNCT']","[0, 0, 0]",fiction
fef-fragment03_695,"The magnetic field may be obtained from AmpÌÎåÂre 's law ( eqn ( 3.21 ) ) as follows formula , where the line integral is taken over the circle of radius a ( Fig. 3.2 ) , I is the total current of the beam and formula is the azimuthal component of the magnetic field in the cylindrical coordinate system specified by formula] .","['DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'PROPN', 'PART', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'PUNCT', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PUNCT', 'PUNCT']","[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",academic
kbc-fragment13_6017,"No , but I went to Park Hospital to see her .","['INTJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PART', 'VERB', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
cb5-fragment02_3318,But she had given up all hope of Joss Barnet returning that evening and nothing else in the world mattered .,"['CCONJ', 'PRON', 'VERB', 'VERB', 'PART', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",fiction
kcu-fragment02_2081,You got cake as well then ?,"['PRON', 'VERB', 'NOUN', 'ADV', 'ADV', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0]",conversation
a8u-fragment14_343,"Dividends total 5p , up a penny , with a 3.75p final .","['NOUN', 'VERB', 'NUM', 'PUNCT', 'ADV', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NUM', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",news
cb5-fragment02_3393,He laughed out loud .,"['PRON', 'VERB', 'PART', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0]",fiction
ac2-fragment06_1314,"We would n't want to stint ourselves , Mark said facetiously , four or five , I should think .","['PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'VERB', 'ADV', 'PUNCT', 'NUM', 'CCONJ', 'NUM', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
a38-fragment01_10,"Less costly , but not entirely satisfactory , is the practice of making every fourth tankful leaded petrol , which protects the valve seats but rather defeats the object .","['ADV', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",news
kbw-fragment17_6299,", gon na be away another two weeks by the sound of it .","['PUNCT', 'VERB', 'PART', 'VERB', 'ADV', 'DET', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
g0l-fragment01_243,They probably got Hitler stashed away too .,"['PRON', 'ADV', 'VERB', 'PROPN', 'VERB', 'ADV', 'ADV', 'PUNCT']","[0, 0, 1, 0, 1, 1, 0, 0]",fiction
kb7-fragment10_2479,Somebody was looking after me cos I should n't have got out and I did .,"['NOUN', 'VERB', 'VERB', 'ADP', 'PRON', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'PART', 'CCONJ', 'PRON', 'VERB', 'PUNCT']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",conversation
b1g-fragment02_1189,Few people noticed the event as it took place in an uninhabited part of Kamchatcka and caused no known casualties .,"['ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'DET', 'VERB', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
fef-fragment03_644,"If we add to A the gradient of a scalar function , the resulting vector A' still gives the same magnetic field because formula .","['ADP', 'PRON', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",academic
a1n-fragment09_222,"Apart from Kevin Moseley 's steady supply from the line-out , there was nothing much to commend in a Welsh forward effort which reverted to the very worst Eighties stereotype of static , cumbersome donkeys only too willing to slow the game to walking pace .","['ADV', 'ADP', 'PROPN', 'PROPN', 'PART', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'NOUN', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",news
kbw-fragment42_14786,"No , I would n't eat half of an apple","['INTJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
a3k-fragment11_128,"From the purchasers ' point of view , auctions can also be attractive if slightly nerve-racking as you wait for bidding to start for the house of your dreams .","['ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",news
a3k-fragment11_142,"It 's very exciting and gets the adrenalin going , says David Phillip , whose firm usually undertakes auctions in the Otley area .","['PRON', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'VERB', 'DET', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",news
cb5-fragment02_3383,"He was a skilful lover : tender and gentle in the beginning , then powerful , persistent , rough almost until , his passion rising in harmony with hers , the climax came like the bursting of a thousand stars , like the beginning and ending of the world .","['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'ADV', 'ADP', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",fiction
ccw-fragment03_1566,By the time we had drunk our third bottle of wine Ellen and I had long reached New Zealand and were already sailing north towards New Caledonia .,"['ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PROPN', 'PROPN', 'CCONJ', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
b1g-fragment02_833,"While criticized by many on the grounds that it had few teeth and represented a compromise between the DoE and all other departments ( notably those of Agriculture and of Transport ) , it was none the less a major achievement .","['ADP', 'VERB', 'ADP', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'DET', 'ADP', 'PROPN', 'CCONJ', 'ADP', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'DET', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
cdb-fragment04_947,"Their cases humped upstairs and put into the bedroom , Adam looked Rufus Fletcher up in the phone book .","['ADJ', 'NOUN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PART', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",fiction
al5-fragment03_39,"Mrs Bottomley 's first big test as Health Secretary will come this summer with the annual public spending round , which will be conducted against a background of concern over high Government borrowing and pressure from the Tory Right for public spending cuts .","['PROPN', 'PROPN', 'PART', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'INTJ', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",news
kcf-fragment14_1333,"Well at least he can have a word with him about it and see what and he can do , and then you go to and see what they can do .","['INTJ', 'ADP', 'ADJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'ADP', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'ADP', 'CCONJ', 'VERB', 'NOUN', 'PRON', 'VERB', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",conversation
ab9-fragment03_988,"Grizel Huntley reached out to comfort her but she forced back her chair and fled , clutching her handbag and napkin , leaving her mother with the ruins of lunch .","['PROPN', 'PROPN', 'VERB', 'PART', 'PART', 'VERB', 'PRON', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'INTJ', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",fiction
b1g-fragment02_1148,"All too often , it seems that the coupling of an as yet imperfect scientific understanding to policy-making is tenuous ( see Table 9.2 ) .","['ADV', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADV', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'NUM', 'PUNCT', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
ab9-fragment03_812,"He stopped on the embankment , shaking with cold and shock , to note the spot , then fled along the tractor paths , the dog running with him , to the stables where the ten o'clock children 's ride was in its closing stages .","['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADV', 'DET', 'NUM', 'NOUN', 'NOUN', 'PART', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",fiction
b1g-fragment02_1064,"Recognizing this , NASA ( 1988a ) concluded that forthcoming global science projects would need land surface altitude data at three resolutions : 1 km resolution in XY and 10åäÌÝÌÕ100 m resolution in Z on a global basis , 100 m XY resolution and 1åäÌÝÌÕ10 m resolution in Z for regional databases and 10 m XY resolution and 0.1åäÌÝÌÕ1 m in Z for local studies .","['VERB', 'DET', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'PROPN', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
g0l-fragment01_187,"We thought they were like any other wartime group , nothing more than reminiscences and marching songs .","['PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
b1g-fragment02_1332,Estimates from Scandinavia suggest that 10åäÌÝÌÕ30 per cent of such deaths are caused by exposure to radon ( Richardson 1988 : 270åäÌÝÌÕ81 ) .,"['NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'NUM', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PART', 'VERB', 'PUNCT', 'PROPN', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
crs-fragment01_68,"Broadly , the survey confirmed that parents of children with special needs had not been given a real choice of placement , and that they had to fight hard for mainstream provision if this was their choice .","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'PRON', 'VERB', 'PART', 'VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",academic
kbw-fragment11_4222,a few times a week and I think it sounded like three cos she was wondering how he would cope with driving and everything .,"['DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'NUM', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",conversation
cdb-fragment02_509,"I will lose my practice and my reputation and everything that I have and can look forward to , if not my liberty .","['PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'CCONJ', 'VERB', 'VERB', 'ADV', 'ADP', 'PUNCT', 'ADP', 'ADV', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",fiction
acj-fragment01_125,This is not to suggest that motorists should be treated differently .,"['DET', 'VERB', 'ADV', 'PART', 'VERB', 'ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADV', 'PUNCT']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
kbh-fragment02_196,"So she said , mm .","['ADV', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'PUNCT']","[0, 0, 0, 0, 0, 0]",conversation
kcf-fragment14_1394,When she moves the .,"['ADV', 'PRON', 'VERB', 'DET', 'PUNCT']","[0, 0, 0, 0, 0]",conversation
a3k-fragment11_163,"In a tough market you need to get the programme right , the price right and have a little bit of luck .","['ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",news
fpb-fragment01_1115,The inspector was not listening .,"['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0]",fiction
kbd-fragment07_2674,"Well if I had a million invested , have it all invested .","['INTJ', 'ADP', 'PRON', 'VERB', 'DET', 'NUM', 'VERB', 'PUNCT', 'VERB', 'PRON', 'DET', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kbd-fragment07_2406,I 'll tell you what they 're .,"['PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0]",conversation
kbc-fragment13_5959,"You know , but erm he he 's recovered reasonably well in the same , you know , but","['PRON', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'PRON', 'VERB', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'CCONJ']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",conversation
a4d-fragment02_92,"Scott was so successful in styling the building in fine brickwork with jazz-modern fluting ( as John Betjeman called it ) that , when the Battersea A station was opened in 1934 it was widely acclaimed as a supremely successful modern treatment of a building type that seemed quintessentially twentieth century .","['PROPN', 'VERB', 'ADV', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'PROPN', 'VERB', 'PRON', 'PUNCT', 'ADP', 'PUNCT', 'ADV', 'DET', 'PROPN', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'NUM', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",news
kbw-fragment04_2531,I did n't watch it that closely .,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'DET', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 1, 1, 0]",conversation
b1g-fragment02_1195,"Zeigler divides the public hazards into those which result from the production of raw materials and manufactured goods , those which originate in transport and transmission and those which threaten the public in their role as consumers .","['PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
fet-fragment01_21,"He would have been lying if he had recorded only the more accessible drama of the painter 's electric quarrels with Gauguin in the Yellow House in Arles , the distant necessary brother who supplied paint and love , the severed ear delivered to the whore in the brothel , the asylum fears .","['PRON', 'VERB', 'VERB', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'DET', 'VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
