sent_index,sent_txt,pos_seq,metaphor_seq,genre,sent_txt_tokenized,sent_bert_tokens,sent_txt_tokenized_bert,BIO_seq,split
news_17_v.4.txt_0025,比赛结果，中国国家队和捷克斯洛伐克布拉格斯巴达队同以１：０的比分，分别战胜了香港钻禧队和苏联莫斯科斯巴达队。,"['n', 'n', 'w', 'ns', 'n', 'c', 'ns', 'nt', 'p', 'p', 'm', 'w', 'm', 'u', 'n', 'w', 'd', 'v', 'u', 'ns', 'nt', 'c', 'ns', 'ns', 'nt', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['比赛', '结果', '，', '中国', '国家队', '和', '捷克斯洛伐克', '布拉格斯巴达队', '同', '以', '１', '：', '０', '的', '比分', '，', '分别', '战胜', '了', '香港', '钻禧队', '和', '苏联', '莫斯科', '斯巴达队', '。']","['比', '赛', '结', '果', '，', '中', '国', '国', '家', '队', '和', '捷', '克', '斯', '洛', '伐', '克', '布', '拉', '格', '斯', '巴', '达', '队', '同', '以', '１', '：', '０', '的', '比', '分', '，', '分', '别', '战', '胜', '了', '香', '港', '钻', '禧', '队', '和', '苏', '联', '莫', '斯', '科', '斯', '巴', '达', '队', '。']","[['比', '赛'], ['结', '果'], ['，'], ['中', '国'], ['国', '家', '队'], ['和'], ['捷', '克', '斯', '洛', '伐', '克'], ['布', '拉', '格', '斯', '巴', '达', '队'], ['同'], ['以'], ['１'], ['：'], ['０'], ['的'], ['比', '分'], ['，'], ['分', '别'], ['战', '胜'], ['了'], ['香', '港'], ['钻', '禧', '队'], ['和'], ['苏', '联'], ['莫', '斯', '科'], ['斯', '巴', '达', '队'], ['。']]","[['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O', 'O'], ['O'], ['O', 'O', 'O', 'O', 'O', 'O'], ['O', 'O', 'O', 'O', 'O', 'O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O'], ['O', 'O'], ['O', 'O', 'O'], ['O'], ['O', 'O'], ['O', 'O', 'O'], ['O', 'O', 'O', 'O'], ['O']]",train
news_25_v.4.txt_0017,现在啊，大桥，这大桥啊！,"['t', 'e', 'w', 'n', 'w', 'r', 'n', 'e', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['现在', '啊', '，', '大桥', '，', '这', '大桥', '啊', '！']","['现', '在', '啊', '，', '大', '桥', '，', '这', '大', '桥', '啊', '！']","[['现', '在'], ['啊'], ['，'], ['大', '桥'], ['，'], ['这'], ['大', '桥'], ['啊'], ['！']]","[['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O']]",train
academic_15_v.4.txt_0055,如果我们选择一个从必备－完备、从低级－高级的建造过程，可能是明智的。,"['c', 'r', 'v', 'm', 'p', 'v', 'w', 'an', 'w', 'p', 'a', 'w', 'a', 'u', 'vn', 'n', 'w', 'v', 'v', 'a', 'u', 'ew']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Academic,"['如果', '我们', '选择', '一个', '从', '必备', '－', '完备', '、', '从', '低级', '－', '高级', '的', '建造', '过程', '，', '可能', '是', '明智', '的', '。']","['如', '果', '我', '们', '选', '择', '一', '个', '从', '必', '备', '－', '完', '备', '、', '从', '低', '级', '－', '高', '级', '的', '建', '造', '过', '程', '，', '可', '能', '是', '明', '智', '的', '。']","[['如', '果'], ['我', '们'], ['选', '择'], ['一', '个'], ['从'], ['必', '备'], ['－'], ['完', '备'], ['、'], ['从'], ['低', '级'], ['－'], ['高', '级'], ['的'], ['建', '造'], ['过', '程'], ['，'], ['可', '能'], ['是'], ['明', '智'], ['的'], ['。']]","[['O', 'O'], ['O', 'O'], ['O', 'O'], ['B', 'I'], ['B'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['B'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['B', 'I'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O']]",train
fiction_03_v.4.txt_0037,于是，他们的货再也卖不出去。,"['c', 'w', 'r', 'u', 'n', 'd', 'v', 'd', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Fiction,"['于是', '，', '他们', '的', '货', '再也', '卖', '不', '出去', '。']","['于', '是', '，', '他', '们', '的', '货', '再', '也', '卖', '不', '出', '去', '。']","[['于', '是'], ['，'], ['他', '们'], ['的'], ['货'], ['再', '也'], ['卖'], ['不'], ['出', '去'], ['。']]","[['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['B', 'I'], ['O']]",train
news_02_v.4.txt_0047,有人不禁惊呼：＂别迈腿，快回屋！＂,"['r', 'd', 'v', 'w', 'w', 'd', 'v', 'n', 'w', 'd', 'v', 'n', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['有人', '不禁', '惊呼', '：', '＂', '别', '迈', '腿', '，', '快', '回', '屋', '！', '＂']","['有', '人', '不', '禁', '惊', '呼', '：', '＂', '别', '迈', '腿', '，', '快', '回', '屋', '！', '＂']","[['有', '人'], ['不', '禁'], ['惊', '呼'], ['：'], ['＂'], ['别'], ['迈'], ['腿'], ['，'], ['快'], ['回'], ['屋'], ['！'], ['＂']]","[['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]",train
fiction_18_v.4.txt_0039,他们越游越远。,"['r', 'd', 'v', 'd', 'a', 'ew']","[0, 0, 0, 0, 0, 0]",Fiction,"['他们', '越', '游', '越', '远', '。']","['他', '们', '越', '游', '越', '远', '。']","[['他', '们'], ['越'], ['游'], ['越'], ['远'], ['。']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O']]",train
academic_22_v.4.txt_0063,在某些地区，一定的森林砍伐是不可避免的，因此要靠新的人工林或自然再生长来补充，以使世界上森林的总面积保持不变。,"['p', 'r', 'n', 'w', 'b', 'u', 'n', 'vn', 'v', 'l', 'u', 'w', 'c', 'v', 'v', 'a', 'u', 'n', 'ng', 'c', 'ad', 'd', 'v', 'v', 'v', 'w', 'c', 'v', 'n', 'f', 'n', 'u', 'n', 'v', 'd', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Academic,"['在', '某些', '地区', '，', '一定', '的', '森林', '砍伐', '是', '不可避免', '的', '，', '因此', '要', '靠', '新', '的', '人工', '林', '或', '自然', '再', '生长', '来', '补充', '，', '以', '使', '世界', '上', '森林', '的', '总面积', '保持', '不', '变', '。']","['在', '某', '些', '地', '区', '，', '一', '定', '的', '森', '林', '砍', '伐', '是', '不', '可', '避', '免', '的', '，', '因', '此', '要', '靠', '新', '的', '人', '工', '林', '或', '自', '然', '再', '生', '长', '来', '补', '充', '，', '以', '使', '世', '界', '上', '森', '林', '的', '总', '面', '积', '保', '持', '不', '变', '。']","[['在'], ['某', '些'], ['地', '区'], ['，'], ['一', '定'], ['的'], ['森', '林'], ['砍', '伐'], ['是'], ['不', '可', '避', '免'], ['的'], ['，'], ['因', '此'], ['要'], ['靠'], ['新'], ['的'], ['人', '工'], ['林'], ['或'], ['自', '然'], ['再'], ['生', '长'], ['来'], ['补', '充'], ['，'], ['以'], ['使'], ['世', '界'], ['上'], ['森', '林'], ['的'], ['总', '面', '积'], ['保', '持'], ['不'], ['变'], ['。']]","[['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O', 'O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['B'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['B'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O', 'O'], ['O'], ['O'], ['O']]",train
academic_04_v.4.txt_0052,据统计，通过５０米宽的３０年生的杨桦林之后，一立升水中所含细菌可减少９０％，从松林流出的水中细菌含量仅有未经松林之前的１/１0左右。,"['p', 'vn', 'w', 'v', 'm', 'q', 'a', 'u', 'm', 'q', 'v', 'u', 'n', 'n', 'f', 'w', 'm', 'q', 'n', 'f', 'u', 'v', 'n', 'v', 'v', 'm', 'w', 'p', 'n', 'v', 'u', 'n', 'f', 'n', 'n', 'd', 'v', 'd', 'n', 'f', 'u', 'm', 'm', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Academic,"['据', '统计', '，', '通过', '５０', '米', '宽', '的', '３０', '年', '生', '的', '杨桦', '林', '之后', '，', '一', '立升', '水', '中', '所', '含', '细菌', '可', '减少', '９０％', '，', '从', '松林', '流出', '的', '水', '中', '细菌', '含量', '仅', '有', '未经', '松林', '之前', '的', '１/１0', '左右', '。']","['据', '统', '计', '，', '通', '过', '５０', '米', '宽', '的', '３０', '年', '生', '的', '杨', '桦', '林', '之', '后', '，', '一', '立', '升', '水', '中', '所', '含', '细', '菌', '可', '减', '少', '９', '##０', '％', '，', '从', '松', '林', '流', '出', '的', '水', '中', '细', '菌', '含', '量', '仅', '有', '未', '经', '松', '林', '之', '前', '的', '１', '/', '１', '##0', '左', '右', '。']","[['据'], ['统', '计'], ['，'], ['通', '过'], ['５０'], ['米'], ['宽'], ['的'], ['３０'], ['年'], ['生'], ['的'], ['杨', '桦'], ['林'], ['之', '后'], ['，'], ['一'], ['立', '升'], ['水'], ['中'], ['所'], ['含'], ['细', '菌'], ['可'], ['减', '少'], ['９', '##０', '％'], ['，'], ['从'], ['松', '林'], ['流', '出'], ['的'], ['水'], ['中'], ['细', '菌'], ['含', '量'], ['仅'], ['有'], ['未', '经'], ['松', '林'], ['之', '前'], ['的'], ['１', '/', '１', '##0'], ['左', '右'], ['。']]","[['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['B', 'I'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['B'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['B', 'I'], ['O'], ['O', 'O', 'O', 'O'], ['O', 'O'], ['O']]",train
academic_18_v.4.txt_0042,即新闻事实变化的程度。,"['v', 'n', 'n', 'vn', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0]",Academic,"['即', '新闻', '事实', '变化', '的', '程度', '。']","['即', '新', '闻', '事', '实', '变', '化', '的', '程', '度', '。']","[['即'], ['新', '闻'], ['事', '实'], ['变', '化'], ['的'], ['程', '度'], ['。']]","[['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O']]",train
news_11_v.4.txt_0007,两位被挤下阵来的５０岁左右的男人发牢骚说：＂像我们这样不认识人的每天就对付个工钱。,"['m', 'q', 'p', 'v', 'v', 'ng', 'v', 'u', 'm', 'q', 'n', 'u', 'n', 'v', 'v', 'w', 'w', 'v', 'r', 'r', 'd', 'v', 'n', 'u', 'r', 'd', 'v', 'q', 'n', 'ew']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['两', '位', '被', '挤', '下', '阵', '来', '的', '５０', '岁', '左右', '的', '男人', '发牢骚', '说', '：', '＂', '像', '我们', '这样', '不', '认识', '人', '的', '每天', '就', '对付', '个', '工钱', '。']","['两', '位', '被', '挤', '下', '阵', '来', '的', '５０', '岁', '左', '右', '的', '男', '人', '发', '牢', '骚', '说', '：', '＂', '像', '我', '们', '这', '样', '不', '认', '识', '人', '的', '每', '天', '就', '对', '付', '个', '工', '钱', '。']","[['两'], ['位'], ['被'], ['挤'], ['下'], ['阵'], ['来'], ['的'], ['５０'], ['岁'], ['左', '右'], ['的'], ['男', '人'], ['发', '牢', '骚'], ['说'], ['：'], ['＂'], ['像'], ['我', '们'], ['这', '样'], ['不'], ['认', '识'], ['人'], ['的'], ['每', '天'], ['就'], ['对', '付'], ['个'], ['工', '钱'], ['。']]","[['O'], ['O'], ['O'], ['O'], ['B'], ['B'], ['B'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O']]",train
academic_30_v.4.txt_0062,既懂硬件设计制造，又懂软件设计的综合性人才。,"['c', 'v', 'n', 'vn', 'vn', 'w', 'd', 'v', 'n', 'vn', 'u', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['既', '懂', '硬件', '设计', '制造', '，', '又', '懂', '软件', '设计', '的', '综合性', '人才', '。']","['既', '懂', '硬', '件', '设', '计', '制', '造', '，', '又', '懂', '软', '件', '设', '计', '的', '综', '合', '性', '人', '才', '。']","[['既'], ['懂'], ['硬', '件'], ['设', '计'], ['制', '造'], ['，'], ['又'], ['懂'], ['软', '件'], ['设', '计'], ['的'], ['综', '合', '性'], ['人', '才'], ['。']]","[['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O', 'O'], ['O']]",train
fiction_15_v.4.txt_0111,孩他爹，你说呢？＂,"['ng', 'r', 'n', 'w', 'r', 'v', 'y', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['孩', '他', '爹', '，', '你', '说', '呢', '？', '＂']","['孩', '他', '爹', '，', '你', '说', '呢', '？', '＂']","[['孩'], ['他'], ['爹'], ['，'], ['你'], ['说'], ['呢'], ['？'], ['＂']]","[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]",train
fiction_15_v.4.txt_0073,工友说：＂咱们打赌＂,"['n', 'v', 'w', 'w', 'r', 'v', 'w']","[0, 0, 0, 0, 0, 0, 0]",Fiction,"['工友', '说', '：', '＂', '咱们', '打赌', '＂']","['工', '友', '说', '：', '＂', '咱', '们', '打', '赌', '＂']","[['工', '友'], ['说'], ['：'], ['＂'], ['咱', '们'], ['打', '赌'], ['＂']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O']]",train
fiction_18_v.4.txt_0065,他的水中功夫并不很好，用踩水来保持两个人不下沉，使他感到非常吃力。,"['r', 'u', 's', 'n', 'd', 'd', 'd', 'a', 'w', 'p', 'v', 'v', 'v', 'm', 'q', 'n', 'a', 'v', 'w', 'v', 'r', 'v', 'd', 'a', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['他', '的', '水中', '功夫', '并', '不', '很', '好', '，', '用', '踩水', '来', '保持', '两', '个', '人', '不', '下沉', '，', '使', '他', '感到', '非常', '吃力', '。']","['他', '的', '水', '中', '功', '夫', '并', '不', '很', '好', '，', '用', '踩', '水', '来', '保', '持', '两', '个', '人', '不', '下', '沉', '，', '使', '他', '感', '到', '非', '常', '吃', '力', '。']","[['他'], ['的'], ['水', '中'], ['功', '夫'], ['并'], ['不'], ['很'], ['好'], ['，'], ['用'], ['踩', '水'], ['来'], ['保', '持'], ['两'], ['个'], ['人'], ['不'], ['下', '沉'], ['，'], ['使'], ['他'], ['感', '到'], ['非', '常'], ['吃', '力'], ['。']]","[['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['B'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O']]",train
academic_06_v.4.txt_0031,银行电脑化发展到高级阶段，将是实现电脑转账，从而大大便利了顾客。,"['n', 'n', 'k', 'v', 'v', 'a', 'n', 'w', 'd', 'v', 'v', 'n', 'vn', 'w', 'c', 'd', 'v', 'u', 'n', 'ew']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['银行', '电脑', '化', '发展', '到', '高级', '阶段', '，', '将', '是', '实现', '电脑', '转账', '，', '从而', '大大', '便利', '了', '顾客', '。']","['银', '行', '电', '脑', '化', '发', '展', '到', '高', '级', '阶', '段', '，', '将', '是', '实', '现', '电', '脑', '转', '账', '，', '从', '而', '大', '大', '便', '利', '了', '顾', '客', '。']","[['银', '行'], ['电', '脑'], ['化'], ['发', '展'], ['到'], ['高', '级'], ['阶', '段'], ['，'], ['将'], ['是'], ['实', '现'], ['电', '脑'], ['转', '账'], ['，'], ['从', '而'], ['大', '大'], ['便', '利'], ['了'], ['顾', '客'], ['。']]","[['O', 'O'], ['O', 'O'], ['O'], ['B', 'I'], ['B'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O']]",train
news_18_v.4.txt_0044,李永波和田秉毅以１５：３胜第一局，接着以１５：１７和１３：１８连负两局。,"['nr', 'nr', 'c', 'nr', 'nr', 'p', 'm', 'w', 'm', 'v', 'm', 'q', 'w', 'd', 'p', 'm', 'w', 'm', 'c', 'm', 'w', 'm', 'd', 'v', 'm', 'q', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['李', '永波', '和', '田', '秉毅', '以', '１５', '：', '３', '胜', '第一', '局', '，', '接着', '以', '１５', '：', '１７', '和', '１３', '：', '１８', '连', '负', '两', '局', '。']","['李', '永', '波', '和', '田', '秉', '毅', '以', '１５', '：', '３', '胜', '第', '一', '局', '，', '接', '着', '以', '１５', '：', '１', '##７', '和', '１３', '：', '１８', '连', '负', '两', '局', '。']","[['李'], ['永', '波'], ['和'], ['田'], ['秉', '毅'], ['以'], ['１５'], ['：'], ['３'], ['胜'], ['第', '一'], ['局'], ['，'], ['接', '着'], ['以'], ['１５'], ['：'], ['１', '##７'], ['和'], ['１３'], ['：'], ['１８'], ['连'], ['负'], ['两'], ['局'], ['。']]","[['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]",train
academic_28_v.4.txt_0017,机器似乎成了强制人们行动的力量，而人则必须从属于机器。,"['n', 'd', 'v', 'u', 'v', 'n', 'vn', 'u', 'n', 'w', 'c', 'n', 'd', 'd', 'v', 'p', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['机器', '似乎', '成', '了', '强制', '人们', '行动', '的', '力量', '，', '而', '人', '则', '必须', '从属', '于', '机器', '。']","['机', '器', '似', '乎', '成', '了', '强', '制', '人', '们', '行', '动', '的', '力', '量', '，', '而', '人', '则', '必', '须', '从', '属', '于', '机', '器', '。']","[['机', '器'], ['似', '乎'], ['成'], ['了'], ['强', '制'], ['人', '们'], ['行', '动'], ['的'], ['力', '量'], ['，'], ['而'], ['人'], ['则'], ['必', '须'], ['从', '属'], ['于'], ['机', '器'], ['。']]","[['O', 'O'], ['O', 'O'], ['O'], ['O'], ['B', 'I'], ['O', 'O'], ['B', 'I'], ['O'], ['B', 'I'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O']]",train
fiction_07_v.4.txt_0007,轻些了吗？,"['a', 'q', 'y', 'y', 'ew']","[0, 0, 0, 0, 0]",Fiction,"['轻', '些', '了', '吗', '？']","['轻', '些', '了', '吗', '？']","[['轻'], ['些'], ['了'], ['吗'], ['？']]","[['O'], ['O'], ['O'], ['O'], ['O']]",train
news_20_v.4.txt_0040,晚９时，连续在现场工作１３个小时的联检人员，在口岸送走了最后一台苏方出境汽车，验过了最后一台中方回境的汽车，闭上了海关大门。,"['tg', 't', 'w', 'ad', 'p', 's', 'v', 'm', 'q', 'n', 'u', 'j', 'n', 'w', 'p', 'n', 'v', 'v', 'u', 'f', 'm', 'q', 'n', 'vn', 'n', 'w', 'v', 'v', 'u', 'f', 'm', 'q', 'n', 'v', 'ng', 'u', 'n', 'w', 'v', 'v', 'u', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",News,"['晚', '９时', '，', '连续', '在', '现场', '工作', '１３', '个', '小时', '的', '联检', '人员', '，', '在', '口岸', '送', '走', '了', '最后', '一', '台', '苏方', '出境', '汽车', '，', '验', '过', '了', '最后', '一', '台', '中方', '回', '境', '的', '汽车', '，', '闭', '上', '了', '海关', '大门', '。']","['晚', '９', '时', '，', '连', '续', '在', '现', '场', '工', '作', '１３', '个', '小', '时', '的', '联', '检', '人', '员', '，', '在', '口', '岸', '送', '走', '了', '最', '后', '一', '台', '苏', '方', '出', '境', '汽', '车', '，', '验', '过', '了', '最', '后', '一', '台', '中', '方', '回', '境', '的', '汽', '车', '，', '闭', '上', '了', '海', '关', '大', '门', '。']","[['晚'], ['９', '时'], ['，'], ['连', '续'], ['在'], ['现', '场'], ['工', '作'], ['１３'], ['个'], ['小', '时'], ['的'], ['联', '检'], ['人', '员'], ['，'], ['在'], ['口', '岸'], ['送'], ['走'], ['了'], ['最', '后'], ['一'], ['台'], ['苏', '方'], ['出', '境'], ['汽', '车'], ['，'], ['验'], ['过'], ['了'], ['最', '后'], ['一'], ['台'], ['中', '方'], ['回'], ['境'], ['的'], ['汽', '车'], ['，'], ['闭'], ['上'], ['了'], ['海', '关'], ['大', '门'], ['。']]","[['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['B'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['B'], ['O'], ['O'], ['B', 'I'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['B'], ['O'], ['B', 'I'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['B'], ['O'], ['O', 'O'], ['O', 'O'], ['O']]",train
fiction_07_v.4.txt_0015,他的小伙伴找他去玩，他扭了扭头得意洋洋地说：,"['r', 'u', 'n', 'v', 'r', 'v', 'v', 'w', 'r', 'v', 'u', 'v', 'i', 'u', 'v', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['他', '的', '小伙伴', '找', '他', '去', '玩', '，', '他', '扭', '了', '扭头', '得意洋洋', '地', '说', '：']","['他', '的', '小', '伙', '伴', '找', '他', '去', '玩', '，', '他', '扭', '了', '扭', '头', '得', '意', '洋', '洋', '地', '说', '：']","[['他'], ['的'], ['小', '伙', '伴'], ['找'], ['他'], ['去'], ['玩'], ['，'], ['他'], ['扭'], ['了'], ['扭', '头'], ['得', '意', '洋', '洋'], ['地'], ['说'], ['：']]","[['O'], ['O'], ['O', 'O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O', 'O', 'O'], ['O'], ['O'], ['O']]",train
fiction_19_v.4.txt_0007,离小镇中心约二里许的瘌痢山，实际上是座长满了乱石头的大土堆。,"['v', 'n', 'n', 'd', 'm', 'q', 'm', 'f', 'ns', 'w', 'd', 'v', 'q', 'v', 'a', 'u', 'a', 'n', 'u', 'a', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['离', '小镇', '中心', '约', '二', '里', '许', '的', '瘌痢山', '，', '实际上', '是', '座', '长', '满', '了', '乱', '石头', '的', '大', '土堆', '。']","['离', '小', '镇', '中', '心', '约', '二', '里', '许', '的', '[UNK]', '痢', '山', '，', '实', '际', '上', '是', '座', '长', '满', '了', '乱', '石', '头', '的', '大', '土', '堆', '。']","[['离'], ['小', '镇'], ['中', '心'], ['约'], ['二'], ['里'], ['许'], ['的'], ['[UNK]', '痢', '山'], ['，'], ['实', '际', '上'], ['是'], ['座'], ['长'], ['满'], ['了'], ['乱'], ['石', '头'], ['的'], ['大'], ['土', '堆'], ['。']]","[['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O', 'O'], ['O'], ['O', 'O', 'O'], ['O'], ['O'], ['B'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
