sent_index,sent_txt,pos_seq,metaphor_seq,genre,sent_txt_tokenized
academic_27_v.4.txt_0004,消费者对于花钱和积蓄的态度、甚至购买什么产品、哪种牌号都经常打上家庭影响的烙印。,"['n', 'p', 'vn', 'c', 'n', 'u', 'n', 'w', 'd', 'v', 'r', 'n', 'w', 'r', 'q', 'n', 'd', 'd', 'v', 'v', 'n', 'vn', 'u', 'n', 'ew']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",Academic,"['消费者', '对于', '花钱', '和', '积蓄', '的', '态度', '、', '甚至', '购买', '什么', '产品', '、', '哪', '种', '牌号', '都', '经常', '打', '上', '家庭', '影响', '的', '烙印', '。']"
academic_27_v.4.txt_0005,不仅如此，家庭还是一个收入或财产的基本单位。,"['l', 'w', 'n', 'd', 'm', 'n', 'c', 'n', 'u', 'a', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",Academic,"['不仅如此', '，', '家庭', '还是', '一个', '收入', '或', '财产', '的', '基本', '单位', '。']"
academic_27_v.4.txt_0006,在家庭中，成员的需求多种多样，但受有限收入的约束，不可能都能得到满足，因此，许多购买和消费的决策都是集体作出的，即家庭成员对如何利用有限的资财满足众多的需要必须经常进行协商和折衷，这就决定家庭不仅是购买倾向的参考群体，还是购买和消费的基本的单位。,"['p', 'n', 'f', 'w', 'n', 'u', 'n', 'l', 'w', 'c', 'v', 'a', 'n', 'u', 'vn', 'w', 'd', 'v', 'd', 'v', 'v', 'vn', 'w', 'c', 'w', 'm', 'v', 'c', 'v', 'u', 'n', 'd', 'v', 'n', 'v', 'u', 'w', 'v', 'n', 'n', 'p', 'r', 'v', 'a', 'u', 'n', 'v', 'm', 'u', 'n', 'd', 'd', 'v', 'vn', 'c', 'vn', 'w', 'r', 'd', 'v', 'n', 'c', 'v', 'v', 'n', 'u', 'vn', 'n', 'w', 'd', 'v', 'c', 'v', 'u', 'a', 'u', 'n', 'ew']","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['在', '家庭', '中', '，', '成员', '的', '需求', '多种多样', '，', '但', '受', '有限', '收入', '的', '约束', '，', '不', '可能', '都', '能', '得到', '满足', '，', '因此', '，', '许多', '购买', '和', '消费', '的', '决策', '都', '是', '集体', '作出', '的', '，', '即', '家庭', '成员', '对', '如何', '利用', '有限', '的', '资财', '满足', '众多', '的', '需要', '必须', '经常', '进行', '协商', '和', '折衷', '，', '这', '就', '决定', '家庭', '不仅', '是', '购买', '倾向', '的', '参考', '群体', '，', '还是', '购买', '和', '消费', '的', '基本', '的', '单位', '。']"
academic_27_v.4.txt_0007,因此，营销人员完全有必要懂得家庭对其成员的购买方式和消费方式的熏陶、诱导作用，了解家庭成员进行消费决策的程序以及家庭的消费行为，才能够更好地制定有效的营销策略。,"['c', 'w', 'vn', 'n', 'ad', 'v', 'an', 'v', 'n', 'p', 'r', 'n', 'u', 'vn', 'n', 'c', 'vn', 'n', 'u', 'vn', 'w', 'vn', 'n', 'w', 'v', 'n', 'n', 'v', 'vn', 'n', 'u', 'n', 'c', 'n', 'u', 'vn', 'n', 'w', 'd', 'v', 'd', 'a', 'u', 'v', 'a', 'u', 'vn', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['因此', '，', '营销', '人员', '完全', '有', '必要', '懂得', '家庭', '对', '其', '成员', '的', '购买', '方式', '和', '消费', '方式', '的', '熏陶', '、', '诱导', '作用', '，', '了解', '家庭', '成员', '进行', '消费', '决策', '的', '程序', '以及', '家庭', '的', '消费', '行为', '，', '才', '能够', '更', '好', '地', '制定', '有效', '的', '营销', '策略', '。']"
academic_27_v.4.txt_0008,在现实的营销活动中，一些企业已经很好地利用家庭的特殊影响进行产品宣传并获得成功。,"['p', 'n', 'u', 'vn', 'n', 'f', 'w', 'm', 'n', 'd', 'd', 'a', 'u', 'v', 'n', 'u', 'a', 'vn', 'v', 'n', 'vn', 'c', 'v', 'an', 'ew']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Academic,"['在', '现实', '的', '营销', '活动', '中', '，', '一些', '企业', '已经', '很', '好', '地', '利用', '家庭', '的', '特殊', '影响', '进行', '产品', '宣传', '并', '获得', '成功', '。']"
academic_27_v.4.txt_0009,在此先举两个例子。,"['p', 'r', 'd', 'v', 'm', 'q', 'n', 'ew']","[1, 1, 0, 1, 0, 0, 0, 0]",Academic,"['在', '此', '先', '举', '两', '个', '例子', '。']"
academic_27_v.4.txt_0010,例１，以生产胶卷、照相器材及有关产品闻名的美国柯达公司，在推销胶卷的广告中强调了＂捕捉瞬间＂的主题，围绕家庭生活中一些值得纪念的活动如婚礼、毕业典礼、孩子嬉闹等，展现一幅幅反映良宵美景的图画，提示利用柯达胶卷定能满意地记录下这些珍贵镜头。,"['n', 'm', 'w', 'p', 'v', 'n', 'w', 'v', 'n', 'c', 'vn', 'n', 'v', 'u', 'ns', 'nz', 'n', 'w', 'p', 'v', 'n', 'u', 'n', 'f', 'v', 'u', 'w', 'v', 't', 'w', 'u', 'n', 'w', 'v', 'n', 'vn', 'f', 'm', 'v', 'v', 'u', 'n', 'c', 'n', 'w', 'v', 'n', 'w', 'n', 'vn', 'u', 'w', 'v', 'm', 'v', 'n', 'n', 'u', 'n', 'w', 'v', 'v', 'nz', 'n', 'd', 'v', 'v', 'u', 'v', 'v', 'r', 'a', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",Academic,"['例', '１', '，', '以', '生产', '胶卷', '、', '照相', '器材', '及', '有关', '产品', '闻名', '的', '美国', '柯达', '公司', '，', '在', '推销', '胶卷', '的', '广告', '中', '强调', '了', '＂', '捕捉', '瞬间', '＂', '的', '主题', '，', '围绕', '家庭', '生活', '中', '一些', '值得', '纪念', '的', '活动', '如', '婚礼', '、', '毕业', '典礼', '、', '孩子', '嬉闹', '等', '，', '展现', '一幅幅', '反映', '良宵', '美景', '的', '图画', '，', '提示', '利用', '柯达', '胶卷', '定', '能', '满意', '地', '记录', '下', '这些', '珍贵', '镜头', '。']"
academic_27_v.4.txt_0011,广告的焦点始终注意突出家庭的温馨与亲密，以激起家庭的购买欲望，取得很好的效果。,"['n', 'u', 'n', 'd', 'v', 'v', 'n', 'u', 'an', 'c', 'a', 'w', 'c', 'v', 'n', 'u', 'vn', 'n', 'w', 'v', 'd', 'a', 'u', 'n', 'ew']","[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",Academic,"['广告', '的', '焦点', '始终', '注意', '突出', '家庭', '的', '温馨', '与', '亲密', '，', '以', '激起', '家庭', '的', '购买', '欲望', '，', '取得', '很', '好', '的', '效果', '。']"
academic_28_v.4.txt_0015,到了机器时代则出现了相反的情况，机器的发明是人类探索和改造自然所长期积累的智慧的结晶，它的结构复杂、功效神奇，和自然物相距很大，而和劳动主体自身却有很多可类比之处，可以代替人的很多工作，因此和劳动者的距离缩小了，于是劳动者过去那种对手工工具的绝对＂超越感＂也在机器面前缩小了。,"['v', 'u', 'n', 'n', 'd', 'v', 'u', 'v', 'u', 'n', 'w', 'n', 'u', 'n', 'v', 'n', 'v', 'c', 'v', 'n', 'u', 'd', 'v', 'u', 'n', 'u', 'n', 'w', 'r', 'u', 'n', 'a', 'w', 'n', 'a', 'w', 'c', 'n', 'v', 'd', 'a', 'w', 'c', 'c', 'vn', 'n', 'r', 'd', 'v', 'm', 'v', 'v', 'u', 'n', 'w', 'v', 'v', 'n', 'u', 'm', 'n', 'w', 'c', 'c', 'n', 'u', 'n', 'v', 'u', 'w', 'c', 'n', 't', 'r', 'p', 'n', 'n', 'u', 'a', 'w', 'v', 'ng', 'w', 'd', 'p', 'n', 'f', 'v', 'u', 'ew']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",Academic,"['到', '了', '机器', '时代', '则', '出现', '了', '相反', '的', '情况', '，', '机器', '的', '发明', '是', '人类', '探索', '和', '改造', '自然', '所', '长期', '积累', '的', '智慧', '的', '结晶', '，', '它', '的', '结构', '复杂', '、', '功效', '神奇', '，', '和', '自然物', '相距', '很', '大', '，', '而', '和', '劳动', '主体', '自身', '却', '有', '很多', '可', '类比', '之', '处', '，', '可以', '代替', '人', '的', '很多', '工作', '，', '因此', '和', '劳动者', '的', '距离', '缩小', '了', '，', '于是', '劳动者', '过去', '那种', '对', '手工', '工具', '的', '绝对', '＂', '超越', '感', '＂', '也', '在', '机器', '面前', '缩小', '了', '。']"
academic_28_v.4.txt_0016,机器的制作需要很大的工作量和很多的工序，一个人或少数几个人无法完成制作机器的全过程，而是只能参加部分的过程，起局部的作用，使劳动者感到似乎不能把握机器的全部命脉，机器一般都体积庞大而沉重，不能像手工工具那样为人所随意搬弄和摆布，而是固定在某一空间位置，于是空间机器便与人手分离，成为与劳动者相对峙的，而且，机器一旦运转起来，人就不能随意改变它，特别是在流水作业线旁边，劳动者必须跟随机器的运转而运转。,"['n', 'u', 'vn', 'v', 'd', 'a', 'u', 'n', 'c', 'm', 'u', 'n', 'w', 'm', 'n', 'c', 'm', 'm', 'q', 'n', 'vd', 'v', 'v', 'n', 'u', 'n', 'w', 'c', 'v', 'v', 'n', 'u', 'n', 'w', 'v', 'n', 'u', 'n', 'w', 'v', 'n', 'v', 'd', 'v', 'v', 'n', 'u', 'm', 'n', 'w', 'n', 'ad', 'd', 'n', 'an', 'c', 'a', 'w', 'v', 'v', 'n', 'n', 'r', 'p', 'n', 'u', 'ad', 'v', 'c', 'v', 'w', 'c', 'v', 'p', 'r', 'm', 'n', 'n', 'w', 'c', 'n', 'n', 'd', 'p', 'n', 'v', 'w', 'v', 'p', 'n', 'd', 'v', 'u', 'w', 'c', 'w', 'n', 'd', 'v', 'v', 'w', 'n', 'd', 'v', 'ad', 'v', 'r', 'w', 'd', 'v', 'p', 'l', 'n', 'f', 'w', 'n', 'd', 'v', 'n', 'u', 'vn', 'c', 'v', 'ew']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",Academic,"['机器', '的', '制作', '需要', '很', '大', '的', '工作量', '和', '很多', '的', '工序', '，', '一个', '人', '或', '少数', '几', '个', '人', '无法', '完成', '制作', '机器', '的', '全过程', '，', '而是', '只能', '参加', '部分', '的', '过程', '，', '起', '局部', '的', '作用', '，', '使', '劳动者', '感到', '似乎', '不能', '把握', '机器', '的', '全部', '命脉', '，', '机器', '一般', '都', '体积', '庞大', '而', '沉重', '，', '不能', '像', '手工', '工具', '那样', '为', '人', '所', '随意', '搬弄', '和', '摆布', '，', '而是', '固定', '在', '某', '一', '空间', '位置', '，', '于是', '空间', '机器', '便', '与', '人手', '分离', '，', '成为', '与', '劳动者', '相', '对峙', '的', '，', '而且', '，', '机器', '一旦', '运转', '起来', '，', '人', '就', '不能', '随意', '改变', '它', '，', '特别', '是', '在', '流水作业', '线', '旁边', '，', '劳动者', '必须', '跟随', '机器', '的', '运转', '而', '运转', '。']"
academic_28_v.4.txt_0017,机器似乎成了强制人们行动的力量，而人则必须从属于机器。,"['n', 'd', 'v', 'u', 'v', 'n', 'vn', 'u', 'n', 'w', 'c', 'n', 'd', 'd', 'v', 'p', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['机器', '似乎', '成', '了', '强制', '人们', '行动', '的', '力量', '，', '而', '人', '则', '必须', '从属', '于', '机器', '。']"
academic_28_v.4.txt_0018,机器较之手工工具的优越性本来是技术的进步，但由于劳动者已习惯于把自己和手工工具看作是一个统一体，把手工工具看作是自己的一个内在部分，于是很容易认为外在的机器较之手工工具的优越性，就是较之自己的优越性，把技术对自然的征服也看作是对自己的征服。,"['n', 'p', 'n', 'n', 'u', 'n', 'd', 'v', 'n', 'u', 'vn', 'w', 'c', 'c', 'n', 'd', 'v', 'p', 'p', 'r', 'c', 'n', 'n', 'v', 'v', 'm', 'n', 'w', 'p', 'n', 'n', 'v', 'v', 'r', 'u', 'm', 'b', 'n', 'w', 'c', 'd', 'ad', 'v', 'b', 'u', 'n', 'p', 'n', 'n', 'u', 'n', 'w', 'v', 'p', 'r', 'u', 'n', 'w', 'p', 'n', 'p', 'n', 'u', 'v', 'd', 'v', 'v', 'p', 'r', 'u', 'vn', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['机器', '较之', '手工', '工具', '的', '优越性', '本来', '是', '技术', '的', '进步', '，', '但', '由于', '劳动者', '已', '习惯', '于', '把', '自己', '和', '手工', '工具', '看作', '是', '一个', '统一体', '，', '把', '手工', '工具', '看作', '是', '自己', '的', '一个', '内在', '部分', '，', '于是', '很', '容易', '认为', '外在', '的', '机器', '较之', '手工', '工具', '的', '优越性', '，', '就是', '较之', '自己', '的', '优越性', '，', '把', '技术', '对', '自然', '的', '征服', '也', '看作', '是', '对', '自己', '的', '征服', '。']"
academic_28_v.4.txt_0019,无论从力的较量上，还是从效能的较量上，劳动者似乎不是机器的对手。,"['c', 'p', 'n', 'u', 'vn', 'f', 'w', 'c', 'p', 'n', 'u', 'vn', 'f', 'w', 'n', 'd', 'd', 'v', 'n', 'u', 'n', 'ew']","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['无论', '从', '力', '的', '较量', '上', '，', '还是', '从', '效能', '的', '较量', '上', '，', '劳动者', '似乎', '不', '是', '机器', '的', '对手', '。']"
academic_28_v.4.txt_0020,凡此种种，使劳动者失去了对于技术的优越感和支配感，造成劳动者产生被技术支配的心理状态。,"['d', 'r', 'r', 'w', 'v', 'n', 'v', 'u', 'p', 'n', 'u', 'n', 'c', 'v', 'ng', 'w', 'v', 'n', 'v', 'p', 'n', 'v', 'u', 'n', 'n', 'ew']","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",Academic,"['凡', '此', '种种', '，', '使', '劳动者', '失去', '了', '对于', '技术', '的', '优越感', '和', '支配', '感', '，', '造成', '劳动者', '产生', '被', '技术', '支配', '的', '心理', '状态', '。']"
academic_29_v.4.txt_0064,上面介绍的公司类型中，由于无限公司和两合公司中股东要负无限责任，因而现代公司企业中为数极少，因此有限责任公司和股份有限公司是公司的两种主要形式。,"['f', 'v', 'u', 'n', 'n', 'f', 'w', 'c', 'n', 'ag', 'n', 'f', 'n', 'v', 'v', 'a', 'n', 'w', 'c', 't', 'n', 'n', 'f', 'v', 'd', 'a', 'w', 'c', 'a', 'n', 'n', 'c', 'n', 'n', 'v', 'n', 'u', 'm', 'q', 'b', 'n', 'ew']","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['上面', '介绍', '的', '公司', '类型', '中', '，', '由于', '无限公司', '和', '两合公司', '中', '股东', '要', '负', '无限', '责任', '，', '因而', '现代', '公司', '企业', '中', '为数', '极', '少', '，', '因此', '有限', '责任', '公司', '和', '股份', '有限公司', '是', '公司', '的', '两', '种', '主要', '形式', '。']"
academic_29_v.4.txt_0065,由于有限责任公司和股份有限公司都应用股份制来组织公司，因此可以统称为股份制公司。,"['c', 'a', 'n', 'n', 'c', 'n', 'n', 'd', 'v', 'n', 'v', 'v', 'n', 'w', 'c', 'v', 'v', 'p', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['由于', '有限', '责任', '公司', '和', '股份', '有限公司', '都', '应用', '股份制', '来', '组织', '公司', '，', '因此', '可以', '统称', '为', '股份制', '公司', '。']"
academic_29_v.4.txt_0066,有限责任公司具有如下特征：,"['a', 'n', 'n', 'v', 'v', 'n', 'w']","[0, 0, 0, 0, 0, 0, 0]",Academic,"['有限', '责任', '公司', '具有', '如下', '特征', '：']"
academic_29_v.4.txt_0067,１．对股东数量有严格的规定，如英、法、日等国都规定有限责任公司股东人数必须在２－５０人之间。,"['m', 'p', 'n', 'n', 'v', 'a', 'u', 'n', 'w', 'v', 'j', 'w', 'j', 'w', 'j', 'u', 'n', 'd', 'v', 'a', 'n', 'n', 'n', 'n', 'd', 'p', 'm', 'w', 'm', 'n', 'f', 'ew']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",Academic,"['１．', '对', '股东', '数量', '有', '严格', '的', '规定', '，', '如', '英', '、', '法', '、', '日', '等', '国', '都', '规定', '有限', '责任', '公司', '股东', '人数', '必须', '在', '２', '－', '５０', '人', '之间', '。']"
academic_29_v.4.txt_0068,２．不得公开发行股票。,"['m', 'v', 'ad', 'v', 'n', 'ew']","[0, 0, 0, 0, 0, 0]",Academic,"['２．', '不得', '公开', '发行', '股票', '。']"
academic_29_v.4.txt_0069,股东虽有各自的资产份额，但公司资本通常不划分为等额股份，股东手中的股权证书不能像股票那样可自由流通。,"['n', 'c', 'v', 'r', 'u', 'n', 'n', 'w', 'c', 'n', 'n', 'd', 'd', 'v', 'p', 'n', 'n', 'w', 'n', 's', 'u', 'n', 'n', 'v', 'v', 'n', 'r', 'v', 'ad', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['股东', '虽', '有', '各自', '的', '资产', '份额', '，', '但', '公司', '资本', '通常', '不', '划分', '为', '等额', '股份', '，', '股东', '手中', '的', '股权', '证书', '不能', '像', '股票', '那样', '可', '自由', '流通', '。']"
academic_29_v.4.txt_0070,出资人如欲转让，需经其他股东同意后方可进行。,"['n', 'c', 'v', 'v', 'w', 'v', 'p', 'r', 'n', 'v', 'f', 'd', 'v', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",Academic,"['出资人', '如', '欲', '转让', '，', '需', '经', '其他', '股东', '同意', '后', '方', '可', '进行', '。']"
academic_29_v.4.txt_0071,３．有限责任公司的设立程序比较简单，不必对外公布财务帐目及营业报告。,"['m', 'a', 'n', 'n', 'u', 'vn', 'n', 'd', 'a', 'w', 'd', 'vd', 'v', 'n', 'n', 'c', 'vn', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Academic,"['３．', '有限', '责任', '公司', '的', '设立', '程序', '比较', '简单', '，', '不必', '对外', '公布', '财务', '帐目', '及', '营业', '报告', '。']"
academic_29_v.4.txt_0072,４．内部机构设置比较灵活，由于股东人数少，通常可不设股东会。,"['m', 'f', 'n', 'vn', 'd', 'a', 'w', 'c', 'n', 'n', 'a', 'w', 'd', 'l', 'v', 'n', 'ew']","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Academic,"['４．', '内部', '机构', '设置', '比较', '灵活', '，', '由于', '股东', '人数', '少', '，', '通常', '可不', '设', '股东会', '。']"
academic_29_v.4.txt_0073,５．股东都负有限责任。,"['m', 'n', 'd', 'v', 'a', 'n', 'ew']","[0, 0, 0, 1, 0, 0, 0]",Academic,"['５．', '股东', '都', '负', '有限', '责任', '。']"
academic_29_v.4.txt_0074,股份有限公司不同于有限责任公司，其相应的特征有：,"['n', 'n', 'a', 'p', 'a', 'n', 'n', 'w', 'r', 'v', 'u', 'n', 'v', 'w']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['股份', '有限公司', '不同', '于', '有限', '责任', '公司', '，', '其', '相应', '的', '特征', '有', '：']"
academic_29_v.4.txt_0075,１．股东人数多，且不规定上限。,"['m', 'n', 'n', 'a', 'w', 'c', 'd', 'v', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['１．', '股东', '人数', '多', '，', '且', '不', '规定', '上限', '。']"
academic_29_v.4.txt_0076,２．公司资本总额被平分为金额相等的股份，称为股票，以便于计算每个股东拥有的权力和利益。,"['m', 'n', 'n', 'n', 'p', 'v', 'p', 'n', 'v', 'u', 'n', 'w', 'v', 'n', 'w', 'd', 'p', 'v', 'r', 'n', 'v', 'u', 'n', 'c', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Academic,"['２．', '公司', '资本', '总额', '被', '平分', '为', '金额', '相等', '的', '股份', '，', '称为', '股票', '，', '以便', '于', '计算', '每个', '股东', '拥有', '的', '权力', '和', '利益', '。']"
academic_29_v.4.txt_0077,３．股票可自由转让，可以在社会上通过证券交易所公开交易，但不能退股。,"['m', 'n', 'v', 'ad', 'v', 'w', 'v', 'p', 'n', 'f', 'p', 'n', 'n', 'ad', 'v', 'w', 'c', 'v', 'v', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Academic,"['３．', '股票', '可', '自由', '转让', '，', '可以', '在', '社会', '上', '通过', '证券', '交易所', '公开', '交易', '，', '但', '不能', '退', '股', '。']"
